,question,answer,category,table_id
1468,Which overall metal rank did China at the Olympics?,5th,athelete,1024
1469,During what season of the Olympics was China's latest appearance?,Winter,athelete,1024
1470,How many medals won by Hungary in Olympics from 1896-2022?,518,athelete,1026
1471,From which year does Hungary  participated in Winter Olympics?,1924,athelete,1026
1472,How many years does Hungary participated in Summer Olympics appearances?,29 Years,athelete,1026
1473,What year gap does Hungary have in its latest summer and winter appearance?,2 years,athelete,1026
1474,How many years after its first summer appearance did Hungary make its first winter appearance?,28 years,athelete,1026
1475,How many more golds than silver has Hungary won at the olympics?,26,athelete,1026
1476,How many years after its summer appearance did Hungary make its Intercalated Games appearance?,2 years,athelete,1026
1477,What medal has Hungary won the most at the olympics?,Gold,athelete,1026
1478,What is Hungary's rank in total medals?,13th,athelete,1026
1479,How many months did the 12th Annual Honda Civic Tour run?,2 months,concert,1034
1480,when 12th Annual Honda Civic Tour was start?,"August 1, 2013",concert,1034
1481,How many shows are in 12th Annual Honda Civic Tour?,33,concert,1034
1482,When 12th Annual Honda Civic Tour was end?,"October 6, 2013",concert,1034
1483,What tour did Kelly Clarkson perform for before the 12th Annual Honda Civic Tour in 2012?,Stronger Tour,concert,1034
1484,How many years ago did 12th Annual Honda Civic Tour was started?,9 Years ago,concert,1034
1485,How many years after the 12th Annual Honda Civic Tour did Kelly Clarkson preform for the Piece by Piece Tour?,2 years,concert,1034
1486,"How many days did 12th Annual Honda Civic Tour was held from August 1, 2013?",66 days,concert,1034
1487,Which year did Honda Civic was tour named held 11th Annual Honda Civic Tour?,2012,concert,1034
1488,How many years was Rolling Stone on Tour between 2012 and 2016?,4,concert,1035
1489,How many months did 14 On Fire last?,9,concert,1035
1490,How many years after 14 On Fire was the next tour?,1,concert,1035
1491,How many shows was showed in Asia and Europe in 2014?,21,concert,1035
1492,What was the box office collection by the show 14 On Fire in 2014?,$165.2 million,concert,1035
1493,How many days did 14 On Fire was showed in 2014?,274 days,concert,1035
1494,How many years before the 14 On Fire concert tour began did the 50 & Counting concert tour end?,1,concert,1035
1495,How many full months did the 14 On Fire concert tour cover?,8,concert,1035
1496,What tour occured after 14 On Fire?,Zip Code,concert,1035
1497,How many days before the 1960 Agadir earthquake were the first foreshocks?,6,earthquake,1036
1498,What was the strength of the foreshock the day of the local date of the 1960 Agadir earthquake?,VI (Strong),earthquake,1036
1499,How much longer was the time between the aftershocks than the foreshocks?,20 days,earthquake,1036
1500,How many months did people experience the effects of the 1960 Agadir earthquake?,3,earthquake,1036
1501,How many months after the first foreshock was the last aftershock?,2,earthquake,1036
1502,When was the first foreshock of the 1960 Agadir earthquake?,February 23,earthquake,1036
1503,After 5 days of 2014 Ludian earthquake local date how many injuries were there?,3143,earthquake,1042
1504,How long after the 2014 Ludian earthquake did 112 report as missing?,5 days,earthquake,1042
1505,112 people were missing after the 2014 Ludian earthquake as of how many days after it happened?,5,earthquake,1042
1506,What was the total number injured and dead some days after the Ludian earthquake?,"3,760",earthquake,1042
1507,What province and country were 617 reported dead from an earthquake as of the 8th of August 2014?,"Yunnan, China",earthquake,1042
1508,How many days after the 2014 Ludian earthquake local date did 617 people die?,5 days,earthquake,1042
1509,"How many peoples dead, injured and homeless in 2020 Aegean Sea earthquake?","119 dead, 1,053 injured, 15,000 homeless",earthquake,1047
1510,In which Areas Floors hanging from a partially collapsed building?,"Turkey, Greece",earthquake,1047
1511,Which places are affected of 2020 Aegean Sea earthquake?,"Turkey, Greece",earthquake,1047
1512,How much damaged cost of 2020 Aegean Sea earthquake?,$400 million,earthquake,1047
1513,"Why 15,000 people got homeless?",Tsunami,earthquake,1047
1514,"When the Tsunami type is Normal then what is the Max, intensity?",VIII (Severe),earthquake,1047
1515,Where did the tsunami hit 2020?,"On 30 October 2020, a strong normal-faulting earthquake struck Samos Island in Greece and İzmir Province in Turkey, both in the eastern Aegean Sea. The earthquake generated a tsunami that hit the coasts of Samos Island, Greece and İzmir, Turkey.",earthquake,1047
1516,How much total damage of 2020 Aegean Sea earthquake ?,> $400 million,earthquake,1047
1517,How much  2020 aegean sea earthquake duriation ?,16 seconds,earthquake,1047
1518,Who was the artist toured the Better Day World Tour from 2011?,TourbyDolly Parton,concert,1054
1519,How many years after the Better Day World Tour was the next tour?,3,concert,1054
1520,When was the last show on the Better Day World Tour?,"December 1, 2011",concert,1054
1521,When was the first day you could catch a show on the Better Day World Tour?,"July 17, 2011",concert,1054
1522,How many days did the Better Day tour last?,137,concert,1054
1523,How many days did Better Day World Tour was held from 2011?,137 days,concert,1054
1524,How long after the Backwoods Barbie Tour did the Blue Smoke World Tour begin?,6 years,concert,1054
1525,What is the average length of time between Dolly Parton's tours?,3 years,concert,1054
1526,How many shows was showed in Europe and Australia from 2011?,29,concert,1054
1527,How much longer was Gagauzia an unrecognized breakaway state than Tatarstan?,2 years,event,1056
1528,How many recognized breakaway states resulted from the dissolution?,15,event,1056
1529,How many countries became unrecognized breakaway states in the final year of the dissolution of the Soviet Union?,2,event,1056
1530,Currently how many unrecognized states are still in operation?,2,event,1056
1531,"In total, how many major outcomes resulted from this dissolution?",16,event,1056
1532,what is the date of the Part of the Cold War and the Revolutions of 1989?,16 November,event,1056
1533,who is the participants of Part of the Cold War and the Revolutions?,Governments of the republics,event,1056
1534,what is the outcome of Part of the Cold War?,Unified Soviet Armed Forces divided circa 1992–1993,event,1056
1535,How long after the beginning of the dissolution of the Soviet Union did Chechnya become an unrecognized breakaway state?,3 years,event,1056
1536,What is the total number of years that the Space Shuttle program lasted?,39,space program,1062
1537,How long did the Space Shuttle program run?,39 years,space program,1062
1538,How many years after the Space Shuttle program began did it have its first flight?,5,space program,1062
1539,What was the last date that the Space Shuttle program made its flight?,"July 21, 2011",space program,1062
1540,What year did the Space Shuttle program make its first flight?,1977,space program,1062
1541,What positions did Joe Biden hold in 2008?,"The United States Senator from Delaware, Chair of the International Narcotics Control Caucus, Chair of Senate Foreign Relations Committee",space program,1062
1542,At what age does Joe Biden join the democratic political party?,27,space program,1062
1543,Who was the better half of Joe Biden in 1970?,Neilia Hunter,space program,1062
1544,The Space Shuttle's first crewed flight occurred how many years after its first flight?,4,space program,1062
1545,What year was the single 2 of Amerikaz Most Wanted released?,1996,music,1066
1546,Who was the producer of the single 2 of Amerikaz Most Wanted in 1996?,Daz Dillinger,music,1066
1547,Where was 2 of Amerikaz Most Wanted recorded at in California in 1995?,Can-Am Studios,music,1066
1548,"When were the artists in the studio for ""2 of Amerikaz Most Wanted""?",October 1995,music,1066
1549,"How many days did it take to record ""2 of Amerikaz Most Wanted""?",1,music,1066
1550,"When could people finally buy ""2 of Amerikaz Most Wanted""?","May 7, 1996",music,1066
1551,"How many other singles were released the same year as ""2 of Amerikaz Most Wanted""?",2,music,1066
1552,"What single on the 2Pac chronology was released a year before ""2 of Amerikaz Most Wanted""?","""California Love""",music,1066
1553,"How many months after ""2 of Amerikaz Most Wanted"" was recorded was it released?",7,music,1066
1554,How long did it take to record 21st Century Breakdown?,1 year,music,1070
1555,"How long after ""21st Century Breakdown"" began recording was it released?",1 year.,music,1070
1556,"What other album was released the the same year as ""21st Century Breakdown""?","""East Jesus Nowhere""",music,1070
1557,"How many years after the start of the recording of ""21st Century Breakdown"" was ""Last of the American Girls"" released?",2,music,1070
1558,"What song was released before ""21st Century Breakdown""?",East Jesus Nowhere,music,1070
1559,"In what year was ""21st Century Breakdown"" first recorded?",2008,music,1070
1560,What year was the single 21st Century Breakdown released?,2009,music,1070
1561,"How long after ""21st Century Breakdown"" was the next single released?",1 year,music,1070
1562,Where was 21st Century Breakdown recorded at in Hollywood in 2009?,Ocean Way Recording,music,1070
1563,Over how many years did it take to record 21st Century Breakdown?,2,song,1070
1564,What was the last song released from 21st Century Breakdown?,Last of the American Girls,song,1070
1565,How many songs were released in 2009 on 21st Century Breakdown?,2,song,1070
1566,What year was 21st Century Breakdown released?,2009,song,1070
1567,How many years did it take to record 21st Century Breakdown?,1 year,song,1070
1568,What was the single that was released after 21st Century Breakdown in 2010?,Last of the American Girls,song,1070
1569,How will 21st century end?,31 December 2100,song,1070
1570,who is 21st Century Breakdown producer?,Butch Vig,song,1070
1571,What is the story behind 21st Century Breakdown?,The start of the song is mostly a show of Christian's internal conflict whilst being transported away from home.,song,1070
1572,"What was the most recent release of ""3 a.m. Eternal"" called?",The KLF vs ENT version,music,1071
1573,What year was 3 a.m. Eternal originally released?,1989,music,1071
1574,Who was the record label that released 3 a.m. Eternal?,KLF Communications,music,1071
1575,"How many years passed between the first and last release of ""3 a.m. Eternal""?",3,music,1071
1576,What year did 3 a.m. Eternal become released on a live version?,1991,music,1071
1577,"How many singles were released in the decade following the release of ""3 a.m. Eternal""?",6,music,1071
1578,"How many years after ""3 a.m. Eternal"" was released on Pure Trance 2 was it released in the KLF vs ENT version?",3,music,1071
1579,"When was the first time that ""3 a.m. Eternal"" was released?",May 1989,music,1071
1580,"What single was released the same years as ""3 a.m. Eternal""?","""Kylie Said to Jason""",music,1071
1581,How many years before Money Don't Matter 2 Night was Diamonds and Pearls released?,1,song,1075
1582,What song was released in the UK in the same year as Money Don't Matter 2 Night?,Thunder,song,1075
1583,What song was released in US in the same year as Money Don't Matter 2 Night?,Sexy MF,song,1075
1584,What is the edited  length of the album?,4:12 min,song,1075
1585,In which studio the album got recorded?,Warner Pioneer Studios,song,1075
1586,Who is the producer of Monet Don't Matter 2 Night?,Prince,song,1075
1587,who is song writers name of Money Don't Matter 2 Night?,Prince and Rosie Gaines,song,1075
1588,Which year released in Money Don't Matter 2 Night?,1992,song,1075
1589,Who wrote the Money Don't Matter 2 Night Album?,"Prince, Warner Bros",song,1075
1590,how many editors work for 8 Mile?,2,movie,1077
1591,Number of writers foe 8 Mile?,1,movie,1077
1592,What was the net profit of movie?,200.9 million,movie,1077
1593,How many producers did the movie have?,3,movie,1077
1594,What year did the movie 8 mile release?,2002,movie,1077
1595,What was the budget for the movie 8 Mile,41 million,movie,1077
1596,How many years ago was this movie released?,20 years,movie,1077
1597,What is the running time for the film 8 Mile?,110 minutes,movie,1077
1598,What year was 8 Mile released?,2002,movie,1077
1599,How many minutes did 8 Mile run?,110 minutes,movie,1077
1600,"What happened to 8 Mile on December 8, 2002?",It was released.,movie,1077
1601,how many language 8 Mile releases in?,1,movie,1077
1602,How long was the 49th Parallel?,123 minutes,movie,1078
1603,"How many days did the movie ""49th Parallel"" premiere in USA (New York) after London premiere on 8 October 1941?",148 days,movie,1078
1604,Who wrote the 49th Parallel?,Michael Powell,movie,1078
1605,When was the the 49th Parallel released in the US?,"April 15, 1942",movie,1078
1606,"Who is the distributor of movie ""49th Parallel"" was released in 15 April 1942 (United States)?",Columbia Pictures (US),movie,1078
1607,How many months after the UK nationwide release was the US nationwide release?,5,movie,1078
1608,How much of a profit did 49th Parallel make off of British profits alone?,"118,000",movie,1078
1609,How many months after the New York City premiere was 49th Parallel released to the rest of the country?,1,movie,1078
1610,What is the running time of movie 49th Parallel?,123 minutes,movie,1078
1611,How much shorter is an Access Hollywood episode on the weekends vs the weekdays?,22,show,1085
1612,How many years was Access Hollywood known as Access?,2 years,show,1085
1613,How many years was Robert K. Silverstein the producer for Access Hollywood?,10,show,1085
1614,What year did Access Hollywood debue?,2017,show,1085
1615,What year did Access Hollywood premier?,1996,show,1085
1616,What was Access Hollywood name in 2017?,Access,show,1085
1617,What year did Access Hollywood switch to HDTV,2010,show,1085
1618,"For how many years was Access Hollywood known simply as ""Access""?",2,show,1085
1619,How long was Robert K. Silverstein a producer for Access Hollywood?,10,show,1085
1620,What year was Wil Calhoun an executive producer of Friends?,2001,show,1088
1621,What seasons of Friends had more than 5 executive producers?,"5, 8, 9, 10",show,1088
1622,What seasons of Friends did Adam Chase and Greg Malins executive produce together?,5-6,show,1088
1623,how many ridership of the Portadown/Newry line?,4.5 million a year,rail line,1092
1624,what is the Number of tracks of Portadown/Newry line?,Double track,rail line,1092
1625,How many stations stopping in Portadown/Newry line?,18,rail line,1092
1626,How much amount of Ridership?,4.5 million a year,rail line,1092
1627,What are the system of Portadown/Newry line?,"NI Railways, Services,Belfast / Bangor-Newry,  Belfast / Bangor-Portadown, Belfast / Bangor-Lisburn",rail line,1092
1628,what is the locale of Portadown/Newry line?,Northern Ireland,rail line,1092
1629,what is the Rolling stock of Portadown/Newry line?,"Class 4000 ""C4K""",rail line,1092
1630,What gauge are Northern Irish railways?,"1,600 mm(5 ft 3 in) Irish gauge",rail line,1092
1631,what is the status of the Portadown/Newry line?,Operational,rail line,1092
1632,what is the name of Termini in Delaware Extension?,Philadelphia,rail line,1094
1633,Does Delaware accept federal extension?,A federal extension automatically extends the Delaware due date.,rail line,1094
1634,what is the track gauge?,"1,435 mm",rail line,1094
1635,what is the length of Delaware Extension?,9.5 mi,rail line,1094
1636,Which year is opened of Delaware Extension?,1862,rail line,1094
1637,When Delaware Extension was opened?,"1862 (Pennsylvania Railroad), 1968 (Penn Central), 1976 (Conrail)",rail line,1094
1638,Which year is closed of Delaware Extension?,1968,rail line,1094
1639,What is the line length of Delaware Extension?,9.5 mi (15.3 km),rail line,1094
1640,When Delaware Extension was closed?,"1968 (Pennsylvania Railroad), 1976 (Penn Central), unknown (Conrail, became part of Harrisburg Line)",rail line,1094
1641,How many years were between the end of the run of the Billie Mae Richards TV specials and the film in which Blitzen was Rudolph's father?,12,character,1095
1642,What year was Arrow seen as part of Rudolph the Red-Nosed Reindeer's family?,1998,character,1095
1643,How many years did Rudolph the Red-Nosed Reindeer run as a television special voiced by Billie Mae Richards ?,46 years,character,1095
1644,What year did Rudolph the Red-Nosed Reindeer debut as a television special?,1964,character,1095
1645,When was the last television special with Rudolph the Red Nosed Reindeer?,2010,character,1095
1646,How many of Rudolph the Red Nosed Reindeer's family members were introduced in the most recent film?,4,character,1095
1647,When did Rudolph the Red Nosed Reindeer first appear on television?,1964,character,1095
1648,How many years after the first appearance of Rudolph the Red-Nosed Reindeer was Rusty introduced as his cousin?,59,character,1095
1649,Who were Rudolph's parents the first year of the Billie Mae Richards TV specials?,Donner and Mrs. Donner,character,1095
1650,How many years were between when Charlton Heston portrayed the character and when he voiced the character?,44,character,1101
1651,How many actors portrayed the character in the 21st century?,2,character,1101
1652,What was the last year that Judah Ben-Hur was portrayed?,2016,character,1101
1653,Who did the voice of Judah Ben-Hur in 2003?,Charlton Heston,character,1101
1654,Who portrayed Judah Ben-Hur in 1925?,Ramon Novarro,character,1101
1655,When was the first time that Judah Ben-Hur appeared on the screen?,1925,character,1101
1656,Who was the most recent person to portray Judah Ben-Hur?,Jack Huston,character,1101
1657,Who was the first person to play Judah Ben-Hur on screen?,Ramon Novarro,character,1101
1658,How long after the novel A Tale of the Christ was published did Ramon Novarro portray Ben-Hur?,45 years,character,1101
1659,How many years were between when Carl Stockdale and Julian Rhind-Tutt  played Monks,85 years,character,1104
1660,On what medium was the character Monks portrayed during the 1980's?,TV,character,1104
1661,What was the last year the Monks was portrayed on a television miniseries?,2007,character,1104
1662,What year was Monks portrayed by Carl Stockdale?,1922,character,1104
1663,Who portrayed Monks in the 1982 TV film?,Oliver Cotton,character,1104
1664,When was the first release of Monks?,1922,character,1104
1665,When was Monks last released in film form?,1982,character,1104
1666,Who was the first person to act in Monks in a film?,Carl Stockdale,character,1104
1667,How many actors played Monks in the 21st century?,1,character,1104
1668,When did the Indian Navy commission INS Vikramaditya?,INS Vikramaditya was commissioned by the Indian Navy on 16 November 2013,navy vessel,1109
1669,When did the Russians sell INS Vikramaditya to the Indian Navy?,INS Vikramaditya was sold to the Indian Navy on 20 January 2004,navy vessel,1109
1670,When was INS INS Vikramaditya launched?,INS Vikramaditya was launched on 4 December 2008,navy vessel,1109
1671,When was the INSVikramaditya commissioned?,16 November 2013,navy vessel,1109
1672,What is the maximum number of aircrafts the INSVikramaditya can carry?,36,navy vessel,1109
1673,What country operates the INSVikramaditya?,India,navy vessel,1109
1674,How manys years did the INSVikramaditya Commissioned after Launched in Soviet Union Russia?,5 Years,navy vessel,1109
1675,How many years ago the INSVikramaditya decommissioned in Soviet Union Russia?,26 years ago,navy vessel,1109
1676,What is the name of INSVikramaditya before buyed by india in 2008?,Admiral Gorshkov,navy vessel,1109
1677,How many years was it from the time INSTrishulentering Jubail was ordered til the time it was launched?,3,navy vessel,1113
1678,How long after launch was INSTrishulentering Jubail officially commissioned?,1 year and 7 months.,navy vessel,1113
1679,How long after INSTrishulentering Jubail was ordered was it officially commissioned?,5 years 7 months,navy vessel,1113
1680,How much time passed between the time the INSTrishul was ordered and it laid down?,2 years,navy vessel,1113
1681,How long after the launch of the INSTrishul was it commissioned?,3 years,navy vessel,1113
1682,How many days did INSTrishul Launched after Laid down?,427 days,navy vessel,1113
1683,What is the current status INSTrishul in 2022?,In active service for Indian Navy,navy vessel,1113
1684,What is the class type of INSTrishul launched in 2000?,Talwar-class frigate,navy vessel,1113
1685,How many years after the INSTrishul was ordered was its launch?,3,navy vessel,1113
1686,How long after production stopped on the Firefly was it officially retired?,1,aircraft,1128
1687,How many years did FAA Fairey Firefly was produced?,14 Years,aircraft,1128
1688,How many years ago FAA Fairey Firefly was retired from Royal Navy?,66 Years ago,aircraft,1128
1689,When was the Firefly's first flight?,22 December 1941,aircraft,1128
1690,For how long was the Firefly in service?,15 years,aircraft,1128
1691,How many FAA Fairey Firefly was produced between 1941-1955?,1702,aircraft,1128
1692,How long has it been since the Firefly retired?,66 years,aircraft,1128
1693,How long after the First Flight was the Firefly retired?,15,aircraft,1128
1694,How long after the Firefly was introduced did production stop?,12,aircraft,1128
1695,Who retired the PBY Catalina 21 years after it's introduction?,United States Navy Reserve,aircraft,1130
1696,How many years passed between the PBY Catalina's first flight and its retirement by the United States Navy Reserve?,Nearly 22,aircraft,1130
1697,The PBY Catalina was in production for how many years?,9,aircraft,1130
1698,Which country's military was the last to retire the PBY Catalina?,Brazil,aircraft,1130
1699,How many years was the PBY Catalina manufactured?,nine,aircraft,1130
1700,How many miltaries primarily used the PBY Catalina?,Three,aircraft,1130
1701,What country other than the US was heavily involved in it's use and manufacturer?,Canada,aircraft,1130
1702,For how long was the PBY Catalinain commission by the US Navy?,21 years,aircraft,1130
1703,The number of primary users of the PBY Catalina since its first flight in 1935 is what?,4,aircraft,1130
1704,How many years did X-15 was used for NASA and US Air Force?,9 Years (1959-1968),space program,1132
1705,Which event related to the X-15 took place in the summer?,Introduction,space program,1132
1706,How many years did X-15 was retired?,54 years ago,space program,1132
1707,How many days did X-15 was introduced after first flight in 8 June 1959?,101 days after,space program,1132
1708,How many years separate the X-15's first flight and retiring?,9 years,space program,1132
1709,How many months separated the introduction of the X-15 and it's first flight?,3,space program,1132
1710,How many months after the first flight was was the introduction of the X-15?,3,space program,1132
1711,How many years are between the first flight of the X-15 and when it was retired?,9,space program,1132
1712,What year did the X-15 take its first flight?,1959,space program,1132
1713,How many years did Coordination Center for Ethnic Germans was worked from 1937?,Eight Years,agency,1139
1714,Who was the minister responsible in 1937?,Franz Xaver Schwarz,agency,1139
1715,How many years was Reichsführer-SSHeinrich Himmler the responsible minister for the Coordination Center for Ethnic Germans?,6 years,agency,1139
1716,How many years did the Coordination Center for Ethnic Germans remain in existance?,8 years,agency,1139
1717,Which country Headquarters in Coordination Center for Ethnic Germans?,Berlin,agency,1139
1718,What are the Jurisdiction countries?,Germany Occupied Europe,agency,1139
1719,Which year formed in Coordination Center for Ethnic Germans?,1937,agency,1139
1720,How many years ago did Coordination Center for Ethnic Germans was founded?,85 Years ago,agency,1139
1721,Who was the minister responsible for Coordination Center for Ethnic Germans in 1940?,Reichsführer-SSHeinrich Himmler,agency,1139
1722,How many listed leadership roles are there?,Four,agency,1141
1723,How many years separated the formation of the V/Line Corporation as a State Transport Authority and it becoming a statutory authority?,20 years,agency,1141
1724,What was the income of the V/Line Corporation in 2018?,$932 million,agency,1141
1725,What year was the V/Line Corporation formed as State Transport Authority?,1983,agency,1141
1726,How many years ago did V/Line Corporation was formed?,39 Years ago (1983),agency,1141
1727,What was the key document created for V/Line Corporation in 2010?,Transport Integration Act 2010,agency,1141
1728,How many years completed that V/Line Corporation formed as statutory corporation?,19 Years completed,agency,1141
1729,How long has V/Line been a corporation?,19 years,agency,1141
1730,How long was V/Line an Authority brand?,20 years,agency,1141
1731,when was formed Victorian Regional Channels Authority?,"April 1, 2004",agency,1143
1732,what is the headquarters of Victorian Regional Channels Authority?,Geelong VIC 3220,agency,1143
1733,How many employees worked in Victorian Regional Channels Authority?,9,agency,1143
1734,What are the Authority executive name?,"Michael Harvey, Chief Executive Officer",agency,1143
1735,What was the Victorian Regional Channels Authority's age when the Transport Integration Act 2010 was implemented?,6 years old,agency,1143
1736,How many main jurisdictions does the Victorian Regional Channels Authority maintain?,Three,agency,1143
1737,Which year Founded of Victorian Regional Channels Authority?,1 April 2004,agency,1143
1738,How many key leadership roles are there?,Two,agency,1143
1739,how many employee of Victorian Regional Channels Authority?,9,agency,1143
1740,When was the most recent of Catan published?,2015,board game,1147
1741,How many years ago did CATAN 3rd edition released?,25 Years ago,board game,1147
1742,What was the other name of CATAN game in 2000?,The Settlers of Catan,board game,1147
1743,What was the last edition of Catan published in the 90s?,third edition,board game,1147
1744,How many years did 5th edition released after first edition of CATAN released  in 1995?,20 Years after first edition,board game,1147
1745,How many years longer was time between the fourth and fifth edition than between the 1st and 2nd edition?,7,board game,1147
1746,How long was the time between the first edition and the fourth edition?,12 years,board game,1147
1747,How many of the editions of The Settlers of Catan were released before the 21st century?,3,board game,1147
1748,When was the first edition of Catan published?,1995,board game,1147
1749,How many years passed between the first issue and the revised issues of Heroes Unlimited?,3,game,1151
1750,How many years ago did Heroes Unlimited was 1st edition published?,38 Years ago,game,1151
1751,How many years after Heroes Unlimited 2nd edition released?,14 years after,game,1151
1752,"What was the genre of the game ""Heroes Unlimited"" published in 1984?",Superhero,game,1151
1753,How long after Heroes Unlimited began was the last edition printed?,14 years,game,1151
1754,How many editions of Heroes Unlimited were printed between 1984 and 1998?,4,game,1151
1755,How many rev. prints were there before 1993?,8,game,1151
1756,When could you first read Heroes Unlimited?,August 1984,game,1151
1757,In what year was the most recent of Heroes Unlimited published?,1998,game,1151
1758,What year did Argentina become World Cup champions for the first time?,1978,national football team,1160
1759,What year did Argentina make its first World Cup appearance?,1930,national football team,1160
1760,What year did Argentina gain its highest ranking?,2007,national football team,1160
1761,How many World Cups passed in between Argentina's first and second World Cup Championship?,One,national football team,1160
1762,How long after Argentina's biggest win did it make its first appearance at the Panamerican Championship?,14 years,national football team,1160
1763,How long was Argentina's Men's football team longest reign at number one ranking?,12 months,national football team,1160
1764,How many of Argentina's Copa América championships took place in 21 century?,1,national football team,1160
1765,How many years are between Argentina's first international match and their biggest defeat against Czechoslovakia?,56,national football team,1160
1766,How many years after their first appearance in the World Cup did Argentina win a championship?,48,national football team,1160
1767,When was the first edition of Arkham Horror: The Card Game released?,2016,game,1161
1768,When was the first time that you could play Arkham Horror: The Card Game?,2016,game,1161
1769,How long ago was the first edition of Arkham Horror: The Card Game released?,6 years,game,1161
1770,What is the expected playing time range difference?,An hour,game,1161
1771,How many quarterly years has Arkham Horror been active?,21,game,1161
1772,In how many languages does Arkham Horror come in?,11,game,1161
1773,How many years ago did Arkham Horror: The Card Game was published?,6 years ago (2016),game,1161
1774,What was the maximum setup time required for Arkham Horror: The Card Game?,15 Minutes,game,1161
1775,Who was the designer of Arkham Horror: The Card Game released in 2016?,Nate French & MJ Newman,game,1161
1776,Who was the first publisher in 1984?,Bard Games,board game,1163
1777,How many years was Atlantis in publication?,35 years,board game,1163
1778,What year did Atlantis become published?,1984,board game,1163
1779,When was the most recent edition of Atlantis released?,2019,board game,1163
1780,How many years passed between the first and second editions of Atlantis?,1,board game,1163
1781,How many years were between the 1st edition of Atlantis and the 30th anniversary edition?,35,board game,1163
1782,How many of the editions were released in the 90's?,1,board game,1163
1783,How much longer was the time between the Second Age and 30th Anniversary Edition  than between  the 1st and 2nd edition?,4 years,board game,1163
1784,When was the first edition of Atlantis released?,1984,board game,1163
1785,How many years are between Australia's first ODI and its last T20I?,51,cricket team,1164
1786,What team did Australia play against the year it acquired its test status?,England,cricket team,1164
1787,"How long after Australia Cricket's first best test ranking, when did they achieve their best ODI ranking?",38 years,cricket team,1164
1788,How many years ago was Australia's first test ever in Cricket?,145 years ago,cricket team,1164
1789,What was the longest span Australia went between championships in Cricket ODI?,12 years,cricket team,1164
1790,How many days ago did Australia played their last ODI?,28 days ago,cricket team,1164
1791,How many times did Australia are Champions in ODI since 1970?,"5 Times (1987, 1999, 2003, 2007, 2015)",cricket team,1164
1792,How many years ago did Australia won T20I World Cup?,1 Year ago (2021),cricket team,1164
1793,How many years after Australia acquired its test status did it become a full member of the ICC?,32 years,cricket team,1164
1794,How many years are between Australia's first international and their first AFC U-23 Asian Cup appearance?,46,national football team,1166
1795,Which of Australia's Summer Olympics appearances saw their best result?,first,national football team,1166
1796,How many years after first appearing at the AFC U-23 Asian Cup did Australia have their best result?,seven,national football team,1166
1797,How many years apart were Australia's two biggest defeats?,20,national football team,1166
1798,Who was Australia defeated by the year they made their first appearance in the summer Olympics?,Poland,national football team,1166
1799,In what city was Australia defeated a year before their first AFC U-23 Asian Cup appearance?,"Pekanbaru, Indonesia",national football team,1166
1800,What place did the Australian team place in the 2020 Asian Cup?,3rd,national football team,1166
1801,What year did the Australian team gain its best result in the Summer Olympics?,1992,national football team,1166
1802,What year did the Australian team make its first Summer Olympics appearance?,2013,national football team,1166
1803,How many years after did England won the T20 World Cup since their first T20I in 2005?,Aftter 5 Years (2010),cricket team,1172
1804,How many years ago did England acquired test status?,145 Years ago (1877),cricket team,1172
1805,How many years are between England's first ODI and first T20I?,34,cricket team,1172
1806,What was England's best International Cricket Council rank 8 years prior to its World Test Championship first appearance?,4th,cricket team,1172
1807,How long after their first appearance in a World Cup did it take England to win a Championship?,44 years,cricket team,1172
1808,How many years after England acquired its test status did it achieve full ICC status?,32,cricket team,1172
1809,Who is the test captain of England in 3 July 2022?,Ben Stokes,cricket team,1172
1810,How would England have had to score in order to win in March 1877?,5 runs,cricket team,1172
1811,Who was the captain for England against India in July 2022?,Ben Stokes,cricket team,1172
1812,How many versions was published for FATE Core from 2003?,Four,game,1175
1813,When was the most recent publication of FATE?,2013,game,1175
1814,How many years after the first publication of FATE was the second publication?,3,game,1175
1815,When was the first year that FATE was published?,2003,game,1175
1816,What does fate mean in life?,An event that happens. your overall circumstances or condition in life.,game,1175
1817,Who is fate movie publishers?,Evil Hat Productions,game,1175
1818,What was the name of the 3rd Edition of Fate Core in 2006?,Spirit of the Century,game,1175
1819,Who is fate movie designers?,"Leonard Balsera, Fred Hicks, Rob Donoghue",game,1175
1820,Who was the Designers of FATE Core game in 2003?,"Leonard Balsera, Fred Hicks, Rob Donoghue",game,1175
1821,Who was the publisher of Probe Game in 1974?,Parker Brothers,board game,1188
1822,Who manufactured Probe in 1964?,Parker Brothers,board game,1188
1823,How many years did Probe game was active?,18 Years,board game,1188
1824,How long after the last publication of Probe was it no longer active?,6 years,board game,1188
1825,How many editions was published the Probe game since 1964?,3 Editions,board game,1188
1826,How many years after the publication of #112 was the publication of #202?,12,board game,1188
1827,How many publications took place in the 70's?,2,board game,1188
1828,What year was Probe originally released?,1964,board game,1188
1829,How many years was Probe in production?,18 years,board game,1188
1830,How many years difference was there between the first Srilankan T20I and the last T20I?,40 years,national cricket team,1191
1831,How long did Sri Lanka take from being an ICC Associate member to full member?,16 years,national cricket team,1191
1832,How long did it take for Sri Lanka to become a full member after attaining its Associate Member ICC status?,16 years,national cricket team,1191
1833,When did Sri Lanka make its first World Cup appearance?,1975,national cricket team,1191
1834,What year did Sri Lanka gain its Associate Member ICC status?,1965,national cricket team,1191
